1,3422431,500000
2,3422431,500000
3,3422431,500000
4,3422431,500000
5,3422431,500000
6,3422431,500000
7,3422431,500000
8,3422431,500000
9,3422431,500000
10,3422431,500000
11,3422431,500000
12,3422431,500000
13,3422431,500000
14,3422431,500000
15,3422431,500000
16,3422431,500000
17,3422431,500000
18,3422431,500000
19,3422431,500000
20,3422431,500000
21,3422431,500000
22,3422431,500000
23,3422431,500000
24,3422431,500000
25,3422431,500000
26,3422431,500000
27,3422431,500000
28,3422431,500000
29,3422431,500000
30,3422431,500000
31,3422431,500000
32,3422431,500000
33,3422431,500000
34,3422431,500000
35,3422431,500000
36,3422431,500000
37,3422431,500000
38,3422431,500000
39,3422431,500000
40,3422431,500000
41,3422431,500000
42,3422431,500000
43,3422431,500000
44,3422431,500000
45,3422431,500000
46,3422431,500000
47,3422431,500000
48,3422431,500000
49,3422431,500000
50,3422431,500000
51,3422431,500000
52,3422431,500000
53,3422431,500000
54,3422431,500000
55,3422431,500000
56,3422431,500000
57,3422431,500000
58,3422431,500000
59,3422431,500000
60,3422431,500000
61,3422431,500000
62,3422431,500000
63,3422431,500000
64,3422431,500000
65,3422431,500000
66,3422431,500000
67,3422431,500000
68,3422431,500000
69,3422431,500000
70,3422431,500000
71,3422431,500000
72,3422431,500000
73,3422431,500000
74,3422431,500000
75,3422431,500000
76,3422431,500000
77,3422431,500000
78,3422431,500000
79,3422431,500000
80,3422431,500000
81,3422431,500000
82,3422431,500000
83,3422431,500000
84,3422431,500000
85,3422431,500000
86,3422431,500000
87,3422431,500000
88,3422431,500000
89,3422431,500000
90,3422431,500000
91,3422431,500000
92,3422431,500000
93,3422431,500000
94,3422431,500000
95,3422431,500000
96,3422431,500000
97,3422431,500000
98,3422431,500000
99,3422431,500000
100,3422431,500000
101,3422431,500000
102,3422431,500000
103,3422431,500000
104,3422431,500000
105,3422431,500000
106,3422431,500000
107,3422431,500000
108,3422431,500000
109,3422431,500000
110,3422431,500000
111,3422431,500000
112,3422431,500000
113,3422431,500000
114,3422431,500000
115,3422431,500000
116,3422431,500000
117,3422431,500000
118,3422431,500000
119,3422431,500000
120,3422431,500000
121,3422431,500000
122,3422431,500000
123,3422431,500000
124,3422431,500000
125,3422431,500000
126,3422431,500000
127,3422431,500000
128,3422431,500000
129,3422431,500000
130,3422431,500000
131,3422431,500000
132,3422431,500000
133,3422431,500000
134,3422431,500000
135,3422431,500000
136,3422431,500000
137,3422431,500000
138,3422431,500000
139,3422431,500000
140,3422431,500000
141,3422431,500000
142,3422431,500000
143,3422431,500000
144,3422431,500000
145,3422431,500000
146,3422431,500000
147,3422431,500000
148,3422431,500000
149,3422431,500000
150,3422431,500000
151,3422431,500000
152,3422431,500000
153,3422431,500000
154,3422431,500000
155,3422431,500000
156,3422431,500000
157,3422431,500000
158,3422431,500000
159,3422431,500000
160,3422431,500000
161,3422431,500000
162,3422431,500000
163,3422431,500000
164,3422431,500000
165,3422431,500000
166,3422431,500000
167,3422431,500000
168,3422431,500000
169,3422431,500000
170,3422431,500000
171,3422431,500000
172,3422431,500000
173,3422431,500000
174,3422431,500000
175,3422431,500000
176,3422431,500000
177,3422431,500000
178,3422431,500000
179,3422431,500000
180,3422431,500000
181,3422431,500000
182,3422431,500000
183,3422431,500000
184,3422431,500000
185,3422431,500000
186,3422431,500000
187,3422431,500000
188,3422431,500000
189,3422431,500000
190,3422431,500000
191,3422431,500000
192,3422431,500000
193,3422431,500000
194,3422431,500000
195,3422431,500000
196,3422431,500000
197,3422431,500000
198,3422431,500000
199,3422431,500000
200,3422431,500000
201,3422431,500000
202,3422431,500000
203,3422431,500000
204,3422431,500000
205,3422431,500000
206,3422431,500000
207,3422431,500000
208,3422431,500000
209,3422431,500000
210,3422431,500000
211,3422431,500000
212,3422431,500000
213,3422431,500000
214,3422431,500000
215,3422431,500000
216,3422431,500000
217,3422431,500000
218,3422431,500000
219,3422431,500000
220,3422431,500000
221,3422431,500000
222,3422431,500000
223,3422431,500000
224,3422431,500000
225,3422431,500000
226,3422431,500000
227,3422431,500000
228,3422431,500000
229,3422431,500000
230,3422431,500000
231,3422431,500000
232,3422431,500000
233,3422431,500000
234,3422431,500000
235,3422431,500000
236,3422431,500000
237,3422431,500000
238,3422431,500000
239,3422431,500000
240,3422431,500000
241,3422431,500000
242,3422431,500000
243,3422431,500000
244,3422431,500000
245,3422431,500000
246,3422431,500000
247,3422431,500000
248,3422431,500000
249,3422431,500000
250,3422431,500000
251,3422431,500000
252,3422431,500000
253,3422431,500000
254,3422431,500000
255,3422431,500000
256,3422431,500000
257,3422431,500000
258,3422431,500000
259,3422431,500000
260,3422431,500000
261,3422431,500000
262,3422431,500000
263,3422431,500000
264,3422431,500000
265,3422431,500000
266,3422431,500000
267,3422431,500000
268,3422431,500000
269,3422431,500000
270,3422431,500000
271,3422431,500000
272,3422431,500000
273,3422431,500000
274,3422431,500000
275,3422431,500000
276,3422431,500000
277,3422431,500000
278,3422431,500000
279,3422431,500000
280,3422431,500000
281,3422431,500000
282,3422431,500000
283,3422431,500000
284,3422431,500000
285,3422431,500000
286,3422431,500000
287,3422431,500000
288,3422431,500000
289,3422431,500000
290,3422431,500000
291,3422431,500000
292,3422431,500000
293,3422431,500000
294,3422431,500000
295,3422431,500000
296,3422431,500000
297,3422431,500000
298,3422431,500000
299,3422431,500000
300,3422431,500000
301,3422431,500000
302,3422431,500000
303,3422431,500000
304,3422431,500000
305,3422431,500000
306,3422431,500000
307,3422431,500000
308,3422431,500000
309,3422431,500000
310,3422431,500000
311,3422431,500000
312,3422431,500000
313,3422431,500000
314,3422431,500000
315,3422431,500000
316,3422431,500000
317,3422431,500000
318,3422431,500000
319,3422431,500000
320,3422431,500000
321,3422431,500000
322,3422431,500000
323,3422431,500000
324,3422431,500000
325,3422431,500000
326,3422431,500000
327,3422431,500000
328,3422431,500000
329,3422431,500000
330,3422431,500000
331,3422431,500000
332,3422431,500000
333,3422431,500000
334,3422431,500000
335,3422431,500000
336,3422431,500000
337,3422431,500000
338,3422431,500000
339,3422431,500000
340,3422431,500000
341,3422431,500000
342,3422431,500000
343,3422431,500000
344,3422431,500000
345,3422431,500000
346,3422431,500000
347,3422431,500000
348,3422431,500000
349,3422431,500000
350,3422431,500000
351,3422431,500000
352,3422431,500000
353,3422431,500000
354,3422431,500000
355,3422431,500000
356,3422431,500000
357,3422431,500000
358,3422431,500000
359,3422431,500000
360,3422431,500000
361,3422431,500000
362,3422431,500000
363,3422431,500000
364,3422431,500000
365,3422431,500000
366,3422431,500000
367,3422431,500000
368,3422431,500000
369,3422431,500000
370,3422431,500000
371,3422431,500000
372,3422431,500000
373,3422431,500000
374,3422431,500000
375,3422431,500000
376,3422431,500000
377,3422431,500000
378,3422431,500000
379,45453450,5990
380,3422431,500000
381,3422431,500000
382,3422431,500000
383,3422431,500000
384,3422431,500000
385,3422431,500000
386,3422431,500000
387,3422431,500000
388,3422431,500000
389,3422431,500000
390,3422431,500000
391,3422431,500000
392,3422431,500000
393,3422431,500000
394,3422431,500000
395,3422431,500000
396,3422431,500000
397,3422431,500000
398,3422431,500000
399,3422431,500000
400,3422431,500000
401,3422431,500000
402,3422431,500000
403,3422431,500000
404,3422431,500000
405,3422431,500000
406,3422431,500000
407,3422431,500000
408,3422431,500000
409,3422431,500000
410,3422431,500000
411,3422431,500000
412,3422431,500000
413,3422431,500000
414,3422431,500000
415,3422431,500000
416,3422431,500000
417,3422431,500000
418,3422431,500000
419,3422431,500000
420,3422431,500000
421,3422431,500000
422,3422431,500000
423,3422431,500000
424,3422431,500000
425,3422431,500000
426,3422431,500000
427,3422431,500000
428,3422431,500000
429,3422431,500000
430,3422431,500000
431,3422431,500000
432,3422431,500000
433,3422431,500000
434,3422431,500000
435,3422431,500000
436,3422431,500000
437,3422431,500000
438,3422431,500000
439,3422431,500000
440,3422431,500000
441,3422431,500000
442,3422431,500000
443,3422431,500000
444,3422431,500000
445,3422431,500000
446,3422431,500000
447,3422431,500000
448,3422431,500000
449,3422431,500000
450,3422431,500000
451,3422431,500000
452,3422431,500000
453,3422431,500000
454,3422431,500000
455,3422431,500000
456,3422431,500000
457,3422431,500000
458,3422431,500000
459,3422431,500000
460,3422431,500000
461,3422431,500000
462,3422431,500000
463,3422431,500000
464,3422431,500000
465,3422431,500000
466,3422431,500000
467,3422431,500000
468,3422431,500000
469,3422431,500000
470,3422431,500000
471,3422431,500000
472,3422431,500000
473,3422431,500000
474,3422431,500000
475,3422431,500000
476,3422431,500000
477,3422431,500000
478,3422431,500000
479,3422431,500000
480,3422431,500000
481,3422431,500000
482,3422431,500000
483,3422431,500000
484,3422431,500000
485,3422431,500000
486,3422431,500000
487,3422431,500000
488,3422431,500000
489,3422431,500000
490,3422431,500000
491,3422431,500000
492,3422431,500000
493,3422431,500000
494,3422431,500000
495,3422431,500000
496,3422431,500000
497,3422431,500000
498,3422431,500000
499,3422431,500000
500,3422431,500000
501,3422431,500000
502,3422431,500000
503,3422431,500000
504,3422431,500000
505,3422431,500000
506,3422431,500000
507,3422431,500000
508,3422431,500000
509,3422431,500000
510,3422431,500000
511,3422431,500000
512,3422431,500000
513,3422431,500000
514,3422431,500000
515,3422431,500000
516,3422431,500000
517,3422431,500000
518,3422431,500000
519,3422431,500000
520,3422431,500000
521,3422431,500000
522,3422431,500000
523,3422431,500000
524,3422431,500000
525,3422431,500000
526,3422431,500000
527,3422431,500000
528,3422431,500000
529,3422431,500000
530,3422431,500000
531,3422431,500000
532,3422431,500000
533,3422431,500000
534,3422431,500000
535,3422431,500000
536,3422431,500000
537,3422431,500000
538,3422431,500000
539,3422431,500000
540,3422431,500000
541,3422431,500000
542,3422431,500000
543,3422431,500000
544,3422431,500000
545,3422431,500000
546,3422431,500000
